3-2.mp3.emo.txt,-0.71,-0.6
3-3.mp3.emo.txt,-0.02,-0.93
3-4.mp3.emo.txt,-0.97,0.91
3-5.mp3.emo.txt,-0.04,0.76
3-6.mp3.emo.txt,0.22,0.99
3-7.mp3.emo.txt,-0.92,0.85
3-8.mp3.emo.txt,-0.94,0.9
3-9.mp3.emo.txt,-0.94,0.64
4-2.mp3.emo.txt,0.39,0.34
4-3.mp3.emo.txt,0.33,0.37
4-4.mp3.emo.txt,-0.41,-0.66
4-5.mp3.emo.txt,-0.56,-0.69
4-6.mp3.emo.txt,-0.07,-0.85
4-7.mp3.emo.txt,-0.53,0.18
5-10.mp3.emo.txt,-0.88,-0.86
5-2.mp3.emo.txt,-0.16,-0.24
5-3.mp3.emo.txt,0.09,-0.3
5-5.mp3.emo.txt,-0.82,-0.4
5-6.mp3.emo.txt,-0.68,0.56
5-7.mp3.emo.txt,-0.13,0.67
5-8.mp3.emo.txt,-0.62,0.61
5-9.mp3.emo.txt,-0.81,-0.96
7-10.mp3.emo.txt,0.56,-0.89
7-2.mp3.emo.txt,-0.65,-0.05
7-3.mp3.emo.txt,-0.87,-0.56
7-4.mp3.emo.txt,-0.89,-0.92
7-5.mp3.emo.txt,-0.26,-0.53
7-6.mp3.emo.txt,-0.42,-0.95
7-7.mp3.emo.txt,-0.92,-0.77
7-8.mp3.emo.txt,-0.63,-0.69
7-9.mp3.emo.txt,-0.85,-0.64
8-2.mp3.emo.txt,0.28,-0.83
8-3.mp3.emo.txt,0.51,-0.12
8-4.mp3.emo.txt,0.23,-0.82
8-5.mp3.emo.txt,0.4,-0.56
8-6.mp3.emo.txt,-0.5,-0.65
8-7.mp3.emo.txt,-0.57,-0.12
8-8.mp3.emo.txt,-0.54,-0.41
8-9.mp3.emo.txt,-0.94,-0.15
Beethoven_Op030No2-01_109_20061215-SMD_1.mp3.emo.txt,0.86,0.78
Beethoven_Op030No2-01_109_20061215-SMD_2.mp3.emo.txt,0.78,0.39
Beethoven_Op030No2-01_109_20061215-SMD_3.mp3.emo.txt,-0.1,0.23
Beethoven_Op030No2-01_109_20061215-SMD_4.mp3.emo.txt,-0.43,0.83
Brahms_Op100-01_105_20090428-SMD_1.mp3.emo.txt,0.15,-0.74
Brahms_Op100-01_105_20090428-SMD_10.mp3.emo.txt,-0.79,0.04
Brahms_Op100-01_105_20090428-SMD_11.mp3.emo.txt,-0.07,-0.07
Brahms_Op100-01_105_20090428-SMD_12.mp3.emo.txt,-0.7,0.9
Brahms_Op100-01_105_20090428-SMD_2.mp3.emo.txt,0.2,0.33
Brahms_Op100-01_105_20090428-SMD_3.mp3.emo.txt,0.3,0.56
Brahms_Op100-01_105_20090428-SMD_4.mp3.emo.txt,-0.12,-0.51
Brahms_Op100-01_105_20090428-SMD_5.mp3.emo.txt,0.4,0.52
Brahms_Op100-01_105_20090428-SMD_6.mp3.emo.txt,0,0.45
Brahms_Op100-01_105_20090428-SMD_7.mp3.emo.txt,-0.07,-0.75
Brahms_Op100-01_105_20090428-SMD_8.mp3.emo.txt,0.69,-0.04
Brahms_Op100-01_105_20090428-SMD_9.mp3.emo.txt,0.39,-0.16
Brahms_Op120No2-01_122_20091211-SMD_1.mp3.emo.txt,0.78,-0.07
Brahms_Op120No2-01_122_20091211-SMD_2.mp3.emo.txt,-0.17,-0.94
Brahms_Op120No2-01_122_20091211-SMD_3.mp3.emo.txt,-0.88,-0.41
Brahms_Op120No2-01_122_20091211-SMD_4.mp3.emo.txt,0.59,-0.26
Brahms_Op120No2-02_122_20091211-SMD_1.mp3.emo.txt,0.73,0.52
Brahms_Op120No2-02_122_20091211-SMD_2.mp3.emo.txt,-0.35,0.53
Brahms_Op120No2-02_122_20091211-SMD_3.mp3.emo.txt,-0.33,-0.55
Brahms_Op120No2-03_122_20091211-SMD_1.mp3.emo.txt,-0.04,-0.56
Brahms_Op120No2-03_122_20091211-SMD_2.mp3.emo.txt,-0.94,0.02
Brahms_Op120No2-03_122_20091211-SMD_3.mp3.emo.txt,0.04,-0.39
Brahms_Op120No2-03_122_20091211-SMD_4.mp3.emo.txt,0.09,-0.29
Brahms_Op120No2-03_122_20091211-SMD_5.mp3.emo.txt,0.41,0.89
Chopin_Op023_103_20040204-SMD_1.mp3.emo.txt,-0.47,-0.7
Chopin_Op023_103_20040204-SMD_10.mp3.emo.txt,0.2,0.15
Chopin_Op023_103_20040204-SMD_11.mp3.emo.txt,0.35,0.95
Chopin_Op023_103_20040204-SMD_12.mp3.emo.txt,0.41,0.68
Chopin_Op023_103_20040204-SMD_13.mp3.emo.txt,0.45,0.54
Chopin_Op023_103_20040204-SMD_14.mp3.emo.txt,-0.75,-0.98
Chopin_Op023_103_20040204-SMD_15.mp3.emo.txt,0.23,0.69
Chopin_Op023_103_20040204-SMD_2.mp3.emo.txt,-0.92,-0.28
Chopin_Op023_103_20040204-SMD_3.mp3.emo.txt,0.67,0.33
Chopin_Op023_103_20040204-SMD_4.mp3.emo.txt,0.35,-0.68
Chopin_Op023_103_20040204-SMD_5.mp3.emo.txt,-0.03,-0.73
Chopin_Op023_103_20040204-SMD_6.mp3.emo.txt,-0.95,-0.53
Chopin_Op023_103_20040204-SMD_7.mp3.emo.txt,0.64,0.72
Chopin_Op023_103_20040204-SMD_8.mp3.emo.txt,0.94,0.95
Chopin_Op023_103_20040204-SMD_9.mp3.emo.txt,-0.93,0.56
Chopin_Op029_104_20070206-SMD_1.mp3.emo.txt,0.94,0.65
Chopin_Op029_104_20070206-SMD_2.mp3.emo.txt,-0.49,0.46
Chopin_Op029_104_20070206-SMD_3.mp3.emo.txt,0.29,0.28
Chopin_Op029_104_20070206-SMD_4.mp3.emo.txt,0.39,-0.39
Chopin_Op029_104_20070206-SMD_5.mp3.emo.txt,-0.14,0.1
Chopin_Op029_104_20070206-SMD_6.mp3.emo.txt,0.34,0.47
Chopin_Op029_104_20070206-SMD_7.mp3.emo.txt,-0.51,-0.12
Chopin_Op031_103_20040204-SMD_1.mp3.emo.txt,0.88,0.62
Chopin_Op031_103_20040204-SMD_2.mp3.emo.txt,0.22,0.67
Chopin_Op031_103_20040204-SMD_3.mp3.emo.txt,0.33,-0.77
Chopin_Op031_103_20040204-SMD_4.mp3.emo.txt,0.38,-0.52
Chopin_Op031_103_20040204-SMD_5.mp3.emo.txt,0.69,0.5
Chopin_Op031_103_20040204-SMD_6.mp3.emo.txt,0.7,0.86
Chopin_Op031_103_20040204-SMD_7.mp3.emo.txt,0.71,0.7
Chopin_Op031_103_20040204-SMD_8.mp3.emo.txt,-0.46,0.86
Chopin_Op031_103_20040204-SMD_9.mp3.emo.txt,0.46,0.69
Chopin_Op036_104_20070206-SMD_1.mp3.emo.txt,0.62,-0.47
Chopin_Op036_104_20070206-SMD_2.mp3.emo.txt,0.58,-0.44
Chopin_Op036_104_20070206-SMD_3.mp3.emo.txt,0.13,0.38
Chopin_Op036_104_20070206-SMD_4.mp3.emo.txt,-0.07,-0.62
Chopin_Op036_104_20070206-SMD_5.mp3.emo.txt,0.28,0.91
Chopin_Op036_104_20070206-SMD_6.mp3.emo.txt,0.74,-0.04
Chopin_Op036_104_20070206-SMD_7.mp3.emo.txt,0.76,-0.46
Chopin_Op036_104_20070206-SMD_8.mp3.emo.txt,0.1,-0.4
Debussy_L066-01_125_20100609-SMD_1.mp3.emo.txt,0.04,-0.59
Debussy_L066-01_125_20100609-SMD_2.mp3.emo.txt,-0.19,0.07
Debussy_L066-01_125_20100609-SMD_3.mp3.emo.txt,0.12,-0.96
Debussy_L113-03_114_20100518-SMD_1.mp3.emo.txt,-0.8,-0.3
Debussy_L113-03_114_20100518-SMD_2.mp3.emo.txt,-0.42,-0.09
Debussy_L113-03_114_20100518-SMD_3.mp3.emo.txt,-0.82,0.41
Debussy_L113-03_114_20100518-SMD_4.mp3.emo.txt,-0.69,-0.63
Debussy_L113-03_114_20100518-SMD_5.mp3.emo.txt,-0.72,-0.02
Debussy_L117-06_114_20100518-SMD_1.mp3.emo.txt,-0.38,-0.89
Debussy_L117-06_114_20100518-SMD_2.mp3.emo.txt,-0.86,-0.94
Debussy_L117-08_114_20100518-SMD_1.mp3.emo.txt,0.14,-0.69
Debussy_L117-08_114_20100518-SMD_2.mp3.emo.txt,-0.49,-0.8
Debussy_L117-08_114_20100518-SMD_3.mp3.emo.txt,0.48,-0.83
Debussy_L117-08_114_20100518-SMD_4.mp3.emo.txt,0.72,-0.77
Debussy_L134-02_120_20101031-SMD_1.mp3.emo.txt,-0.85,-0.99
Debussy_L134-02_120_20101031-SMD_10.mp3.emo.txt,0.27,0.14
Debussy_L134-02_120_20101031-SMD_11.mp3.emo.txt,0.04,0.34
Debussy_L134-02_120_20101031-SMD_12.mp3.emo.txt,-0.5,0.77
Debussy_L134-02_120_20101031-SMD_2.mp3.emo.txt,0.31,-0.62
Debussy_L134-02_120_20101031-SMD_3.mp3.emo.txt,-0.24,-0.9
Debussy_L134-02_120_20101031-SMD_4.mp3.emo.txt,-0.72,-0.32
Debussy_L134-02_120_20101031-SMD_5.mp3.emo.txt,-0.4,-0.11
Debussy_L134-02_120_20101031-SMD_6.mp3.emo.txt,0.25,-0.14
Debussy_L134-02_120_20101031-SMD_7.mp3.emo.txt,-0.28,-0.78
Debussy_L134-02_120_20101031-SMD_8.mp3.emo.txt,0.21,-0.27
Debussy_L134-02_120_20101031-SMD_9.mp3.emo.txt,-0.52,0.61
Debussy_L140-01_107_20070109-SMD_1.mp3.emo.txt,-0.21,0.91
Debussy_L140-01_107_20070109-SMD_2.mp3.emo.txt,0.08,0.34
Debussy_L140-02_107_20070109-SMD_1.mp3.emo.txt,0.01,0.79
Debussy_L140-02_107_20070109-SMD_2.mp3.emo.txt,-0.35,0.49
Debussy_L140-02_107_20070109-SMD_3.mp3.emo.txt,-0.99,-0.01
Debussy_L140-02_107_20070109-SMD_4.mp3.emo.txt,-0.97,0.51
Debussy_L140-02_107_20070109-SMD_5.mp3.emo.txt,-0.44,0.85
Debussy_L140-02_107_20070109-SMD_6.mp3.emo.txt,0.8,0.49
Debussy_L140-02_107_20070109-SMD_7.mp3.emo.txt,-0.95,0.78
Debussy_L140-03_111_20080519-SMD_1.mp3.emo.txt,-0.06,-0.43
Debussy_L140-03_111_20080519-SMD_2.mp3.emo.txt,0.34,-0.42
Debussy_L140-03_111_20080519-SMD_3.mp3.emo.txt,0.06,0.72
Debussy_L140-03_111_20080519-SMD_4.mp3.emo.txt,-0.56,-0.58
Donizetti_LElisireDAmore-UnaFurtivaLagrima_114_20100627-SMD_1.mp3.emo.txt,-0.33,-0.88
Donizetti_LElisireDAmore-UnaFurtivaLagrima_114_20100627-SMD_2.mp3.emo.txt,-0.65,-0.86
Faure_Op015-01_126_20100612-SMD_1.mp3.emo.txt,0.53,0.48
Faure_Op015-01_126_20100612-SMD_10.mp3.emo.txt,0.93,0.12
Faure_Op015-01_126_20100612-SMD_11.mp3.emo.txt,0.18,1
Faure_Op015-01_126_20100612-SMD_12.mp3.emo.txt,0.36,0.8
Faure_Op015-01_126_20100612-SMD_13.mp3.emo.txt,-0.76,0.03
Faure_Op015-01_126_20100612-SMD_14.mp3.emo.txt,-0.23,0.14
Faure_Op015-01_126_20100612-SMD_15.mp3.emo.txt,0.68,-0.45
Faure_Op015-01_126_20100612-SMD_16.mp3.emo.txt,-0.51,0.2
Faure_Op015-01_126_20100612-SMD_17.mp3.emo.txt,-0.12,-0.2
Faure_Op015-01_126_20100612-SMD_18.mp3.emo.txt,0.52,-0.91
Faure_Op015-01_126_20100612-SMD_2.mp3.emo.txt,0.61,0.23
Faure_Op015-01_126_20100612-SMD_3.mp3.emo.txt,0.2,0.19
Faure_Op015-01_126_20100612-SMD_4.mp3.emo.txt,-0.48,-0.05
Faure_Op015-01_126_20100612-SMD_5.mp3.emo.txt,0.61,-0.12
Faure_Op015-01_126_20100612-SMD_6.mp3.emo.txt,0.69,0.92
Faure_Op015-01_126_20100612-SMD_7.mp3.emo.txt,0.03,-0.86
Faure_Op015-01_126_20100612-SMD_8.mp3.emo.txt,-0.14,-0.33
Faure_Op015-01_126_20100612-SMD_9.mp3.emo.txt,-0.7,-0.54
Faure_Op015-02_126_20100612-SMD_1.mp3.emo.txt,0.81,0.87
Faure_Op015-02_126_20100612-SMD_2.mp3.emo.txt,0.66,0.29
Faure_Op015-02_126_20100612-SMD_3.mp3.emo.txt,0.05,-0.15
Faure_Op015-02_126_20100612-SMD_4.mp3.emo.txt,-0.15,0.21
Faure_Op015-03_126_20100612-SMD_5.mp3.emo.txt,0.9,0.43
Faure_Op015-03_126_20100612-SMD_6.mp3.emo.txt,0.82,0.28
Faure_Op015-03_126_20100612-SMD_7.mp3.emo.txt,-0.83,-0.72
Faure_Op015-03_126_20100612-SMD_8.mp3.emo.txt,-0.2,0.75
Faure_Op015-03_126_20100612-SMD_9.mp3.emo.txt,-0.96,0.1
Faure_Op015-04_126_20100612-SMD_1.mp3.emo.txt,-0.62,0.24
Faure_Op015-04_126_20100612-SMD_10.mp3.emo.txt,0.84,-0.49
Faure_Op015-04_126_20100612-SMD_11.mp3.emo.txt,0.1,-0.28
Faure_Op015-04_126_20100612-SMD_12.mp3.emo.txt,-0.18,-0.42
Faure_Op015-04_126_20100612-SMD_13.mp3.emo.txt,0.45,0.23
Faure_Op015-04_126_20100612-SMD_14.mp3.emo.txt,0.47,0.84
Faure_Op015-04_126_20100612-SMD_15.mp3.emo.txt,0.37,0.27
Faure_Op015-04_126_20100612-SMD_16.mp3.emo.txt,-0.13,0.64
Faure_Op015-04_126_20100612-SMD_17.mp3.emo.txt,-0.18,0.59
Faure_Op015-04_126_20100612-SMD_18.mp3.emo.txt,0.43,-0.01
Faure_Op015-04_126_20100612-SMD_19.mp3.emo.txt,0.51,0.35
Faure_Op015-04_126_20100612-SMD_2.mp3.emo.txt,-0.52,-0.25
Faure_Op015-04_126_20100612-SMD_20.mp3.emo.txt,0.89,0.12
Faure_Op015-04_126_20100612-SMD_21.mp3.emo.txt,0.93,-0.18
Faure_Op015-04_126_20100612-SMD_22.mp3.emo.txt,0.57,0.98
Faure_Op015-04_126_20100612-SMD_23.mp3.emo.txt,-0.62,0.61
Faure_Op015-04_126_20100612-SMD_3.mp3.emo.txt,0.02,0.66
Faure_Op015-04_126_20100612-SMD_4.mp3.emo.txt,0.64,0.93
Faure_Op015-04_126_20100612-SMD_5.mp3.emo.txt,0.48,0.04
Faure_Op015-04_126_20100612-SMD_6.mp3.emo.txt,0.62,0.41
Faure_Op015-04_126_20100612-SMD_7.mp3.emo.txt,0.79,0.18
Faure_Op015-04_126_20100612-SMD_8.mp3.emo.txt,-0.11,0.59
Faure_Op015-04_126_20100612-SMD_9.mp3.emo.txt,-0.57,-0.41
Ibert_TroisPiecesBreves-01_127_20100609-SMD_1.mp3.emo.txt,0.41,0.85
Ibert_TroisPiecesBreves-01_127_20100609-SMD_2.mp3.emo.txt,0.72,-0.49
Ibert_TroisPiecesBreves-01_127_20100609-SMD_3.mp3.emo.txt,0.91,-0.07
Ibert_TroisPiecesBreves-01_127_20100609-SMD_4.mp3.emo.txt,0.88,0.47
Ibert_TroisPiecesBreves-02_127_20100609-SMD_1.mp3.emo.txt,0.14,-0.57
Ibert_TroisPiecesBreves-02_127_20100609-SMD_2.mp3.emo.txt,0.17,-0.81
Ibert_TroisPiecesBreves-02_127_20100609-SMD_3.mp3.emo.txt,0.1,-0.82
Ibert_TroisPiecesBreves-02_127_20100609-SMD_4.mp3.emo.txt,0.23,-0.92
Ibert_TroisPiecesBreves-03_127_20100609-SMD_1.mp3.emo.txt,-0.2,-0.47
Ibert_TroisPiecesBreves-03_127_20100609-SMD_2.mp3.emo.txt,-0.21,-0.24
Ibert_TroisPiecesBreves-03_127_20100609-SMD_3.mp3.emo.txt,0.36,-0.51
Ibert_TroisPiecesBreves-03_127_20100609-SMD_4.mp3.emo.txt,-0.93,-0.03
Janacek_FromTheStreet-01_115_20101108-SMD_1.mp3.emo.txt,-0.4,0.17
Janacek_FromTheStreet-01_115_20101108-SMD_10.mp3.emo.txt,-0.59,0.55
Janacek_FromTheStreet-01_115_20101108-SMD_11.mp3.emo.txt,-0.84,0.25
Janacek_FromTheStreet-01_115_20101108-SMD_12.mp3.emo.txt,-0.71,0.56
Janacek_FromTheStreet-01_115_20101108-SMD_13.mp3.emo.txt,-0.3,-0.57
Janacek_FromTheStreet-01_115_20101108-SMD_14.mp3.emo.txt,0.12,-0.36
Janacek_FromTheStreet-01_115_20101108-SMD_15.mp3.emo.txt,-0.27,-0.98
Janacek_FromTheStreet-01_115_20101108-SMD_2.mp3.emo.txt,-0.55,0.96
Janacek_FromTheStreet-01_115_20101108-SMD_3.mp3.emo.txt,0.43,-0.47
Janacek_FromTheStreet-01_115_20101108-SMD_4.mp3.emo.txt,-0.87,-0.21
Janacek_FromTheStreet-01_115_20101108-SMD_5.mp3.emo.txt,0.03,-0.12
Janacek_FromTheStreet-01_115_20101108-SMD_6.mp3.emo.txt,-0.82,-0.76
Janacek_FromTheStreet-01_115_20101108-SMD_7.mp3.emo.txt,-0.6,-0.34
Janacek_FromTheStreet-01_115_20101108-SMD_8.mp3.emo.txt,-0.28,0.1
Janacek_FromTheStreet-01_115_20101108-SMD_9.mp3.emo.txt,-0.67,0.36
Janacek_FromTheStreet-02_115_20101108-SMD_1.mp3.emo.txt,-0.41,-0.96
Janacek_FromTheStreet-02_115_20101108-SMD_10.mp3.emo.txt,-0.3,0.34
Janacek_FromTheStreet-02_115_20101108-SMD_11.mp3.emo.txt,-0.57,0.06
Janacek_FromTheStreet-02_115_20101108-SMD_12.mp3.emo.txt,-0.9,0.46
Janacek_FromTheStreet-02_115_20101108-SMD_13.mp3.emo.txt,-0.66,0.09
Janacek_FromTheStreet-02_115_20101108-SMD_14.mp3.emo.txt,-0.99,0.22
Janacek_FromTheStreet-02_115_20101108-SMD_2.mp3.emo.txt,-0.68,0.06
Janacek_FromTheStreet-02_115_20101108-SMD_3.mp3.emo.txt,-0.66,-0.91
Janacek_FromTheStreet-02_115_20101108-SMD_4.mp3.emo.txt,-0.26,-0.81
Janacek_FromTheStreet-02_115_20101108-SMD_5.mp3.emo.txt,-0.86,-0.71
Janacek_FromTheStreet-02_115_20101108-SMD_6.mp3.emo.txt,-0.45,-0.89
Janacek_FromTheStreet-02_115_20101108-SMD_7.mp3.emo.txt,-0.29,-0.74
Janacek_FromTheStreet-02_115_20101108-SMD_8.mp3.emo.txt,-0.36,-0.69
Janacek_FromTheStreet-02_115_20101108-SMD_9.mp3.emo.txt,0.33,0.24
Martin_Trio-01_128_20091211-SMD_1.mp3.emo.txt,-0.25,-0.35
Martin_Trio-01_128_20091211-SMD_10.mp3.emo.txt,0.83,0.54
Martin_Trio-01_128_20091211-SMD_11.mp3.emo.txt,-0.17,0.81
Martin_Trio-01_128_20091211-SMD_12.mp3.emo.txt,-0.09,0.57
Martin_Trio-01_128_20091211-SMD_13.mp3.emo.txt,1,0.84
Martin_Trio-01_128_20091211-SMD_14.mp3.emo.txt,0.96,0.96
Martin_Trio-01_128_20091211-SMD_15.mp3.emo.txt,-0.31,0.53
Martin_Trio-01_128_20091211-SMD_2.mp3.emo.txt,0.84,-0.55
Martin_Trio-01_128_20091211-SMD_3.mp3.emo.txt,0.73,-0.18
Martin_Trio-01_128_20091211-SMD_4.mp3.emo.txt,0.5,-0.01
Martin_Trio-01_128_20091211-SMD_5.mp3.emo.txt,0.28,0.8
Martin_Trio-01_128_20091211-SMD_6.mp3.emo.txt,0.52,0.37
Martin_Trio-01_128_20091211-SMD_7.mp3.emo.txt,-0.42,0.79
Martin_Trio-01_128_20091211-SMD_8.mp3.emo.txt,-0.55,0.74
Martin_Trio-01_128_20091211-SMD_9.mp3.emo.txt,0.15,0.88
Martin_Trio-02_128_20091211-SMD_10.mp3.emo.txt,-0.56,-0.19
Martin_Trio-02_128_20091211-SMD_11.mp3.emo.txt,-0.02,0.35
Martin_Trio-02_128_20091211-SMD_12.mp3.emo.txt,0.65,-0.17
Martin_Trio-02_128_20091211-SMD_3.mp3.emo.txt,-0.48,-0.94
Martin_Trio-02_128_20091211-SMD_4.mp3.emo.txt,0.44,0.58
Martin_Trio-02_128_20091211-SMD_5.mp3.emo.txt,0.46,-0.81
Martin_Trio-02_128_20091211-SMD_6.mp3.emo.txt,-0.32,0.41
Martin_Trio-02_128_20091211-SMD_7.mp3.emo.txt,-0.56,0.01
Martin_Trio-02_128_20091211-SMD_8.mp3.emo.txt,0.86,0.27
Martin_Trio-02_128_20091211-SMD_9.mp3.emo.txt,-0.1,0.18
Martin_Trio-03_128_20101108-SMD_1.mp3.emo.txt,-0.37,-0.14
Martin_Trio-03_128_20101108-SMD_10.mp3.emo.txt,-0.54,0.68
Martin_Trio-03_128_20101108-SMD_11.mp3.emo.txt,0.42,0.42
Martin_Trio-03_128_20101108-SMD_12.mp3.emo.txt,0.95,0.26
Martin_Trio-03_128_20101108-SMD_13.mp3.emo.txt,0.97,0.48
Martin_Trio-03_128_20101108-SMD_14.mp3.emo.txt,0.54,0.82
Martin_Trio-03_128_20101108-SMD_15.mp3.emo.txt,0.98,0.31
Martin_Trio-03_128_20101108-SMD_2.mp3.emo.txt,0.85,-0.03
Martin_Trio-03_128_20101108-SMD_3.mp3.emo.txt,0.21,0.01
Martin_Trio-03_128_20101108-SMD_4.mp3.emo.txt,0.24,-0.06
Martin_Trio-03_128_20101108-SMD_5.mp3.emo.txt,-0.27,0.97
Martin_Trio-03_128_20101108-SMD_6.mp3.emo.txt,0.38,0.94
Martin_Trio-03_128_20101108-SMD_7.mp3.emo.txt,-0.79,0.12
Martin_Trio-03_128_20101108-SMD_8.mp3.emo.txt,0.55,0.63
Martin_Trio-03_128_20101108-SMD_9.mp3.emo.txt,-0.63,0.67
Mozart_KV280-01_100_20040203-SMD_1.mp3.emo.txt,0.66,0.38
Mozart_KV280-01_100_20040203-SMD_2.mp3.emo.txt,0.23,0.65
Mozart_KV280-01_100_20040203-SMD_3.mp3.emo.txt,0.56,0.4
Mozart_KV280-01_100_20040203-SMD_4.mp3.emo.txt,0.3,0.57
Mozart_KV280-01_100_20040203-SMD_5.mp3.emo.txt,0.98,0.81
Mozart_KV280-01_100_20040203-SMD_6.mp3.emo.txt,0.59,-0.14
Mozart_KV280-02_100_20040203-SMD_1.mp3.emo.txt,0.19,-0.71
Mozart_KV280-02_100_20040203-SMD_2.mp3.emo.txt,-0.15,-0.61
Mozart_KV280-02_100_20040203-SMD_3.mp3.emo.txt,-0.14,-0.26
Mozart_KV280-02_100_20040203-SMD_4.mp3.emo.txt,-0.59,-0.38
Mozart_KV280-02_100_20040203-SMD_5.mp3.emo.txt,-0.47,-0.83
Mozart_KV306-01_102_20080707-SMD_1.mp3.emo.txt,0.54,0.64
Mozart_KV306-01_102_20080707-SMD_2.mp3.emo.txt,0.99,-0.23
Mozart_KV306-01_102_20080707-SMD_3.mp3.emo.txt,0.96,0.76
Mozart_KV306-01_102_20080707-SMD_4.mp3.emo.txt,0.55,0.09
Mozart_KV306-01_102_20080707-SMD_5.mp3.emo.txt,0.85,0.17
Mozart_KV306-01_102_20080707-SMD_6.mp3.emo.txt,-0.03,0.28
Mozart_KV306-02_102_20080707-SMD_1.mp3.emo.txt,0.53,-0.56
Mozart_KV306-02_102_20080707-SMD_2.mp3.emo.txt,0.4,-0.54
Mozart_KV306-02_102_20080707-SMD_3.mp3.emo.txt,0.47,0.16
Mozart_KV306-02_102_20080707-SMD_4.mp3.emo.txt,0.81,-0.95
Mozart_KV306-02_102_20080707-SMD_5.mp3.emo.txt,0.26,-0.13
Mozart_KV306-02_102_20080707-SMD_6.mp3.emo.txt,-0.01,-0.32
Mozart_KV306-02_102_20080707-SMD_7.mp3.emo.txt,0.49,-0.34
Mozart_KV306-02_102_20080707-SMD_8.mp3.emo.txt,0.16,0.77
Mozart_KV306-03_102_20080707-SMD_1.mp3.emo.txt,0.6,-0.1
Mozart_KV306-03_102_20080707-SMD_2.mp3.emo.txt,0.99,0.73
Mozart_KV306-03_102_20080707-SMD_3.mp3.emo.txt,0.8,0.89
Mozart_KV306-03_102_20080707-SMD_4.mp3.emo.txt,0.95,0.62
Mozart_KV306-03_102_20080707-SMD_5.mp3.emo.txt,0.9,0.83
Mozart_KV306-03_102_20080707-SMD_6.mp3.emo.txt,0.92,0.9
Poulenc_Op100-01_130_20100612-SMD_1.mp3.emo.txt,-0.45,0.44
Poulenc_Op100-01_130_20100612-SMD_10.mp3.emo.txt,-0.98,-0.66
Poulenc_Op100-01_130_20100612-SMD_11.mp3.emo.txt,-0.98,-0.5
